schema_version,tic,sector,cadence_s,n_epochs,var_amplitude_ppt,rotation_period_d,rotation_power,rotation_systematic,n_flares,is_dipper,n_dips,var_class,tool_version
1,166065286,15,120,15714,0.46447194006871817,,0.0009311673594010907,False,0,False,0,quiet,0.2.0
1,166073590,15,120,15722,0.8362438559532165,,0.03649385834813096,False,0,False,0,quiet,0.2.0
1,166074490,15,120,15716,0.6508438795301986,,0.016017845014485343,False,0,False,0,quiet,0.2.0
1,166085878,15,120,15713,1.0420572280883789,4.083990151631951,0.16505092573816427,False,0,False,0,rotator,0.2.0
1,166088525,15,120,14684,9.66673417091973,0.4286244691177241,0.10582401886988464,False,3,False,0,flaring,0.2.0
1,166089556,15,120,14439,2.125471544265747,,0.0073128493897237044,False,0,False,0,quiet,0.2.0
1,166090343,15,120,15017,0.9004887342453003,,0.0014901376085537674,False,0,False,0,quiet,0.2.0
1,166090806,15,120,15716,0.25636090896362607,,0.006980444315053966,False,0,False,0,quiet,0.2.0
1,16609260,15,120,13365,6.76091183423996,0.1195804348058325,0.6204001636243174,False,0,False,0,rotator,0.2.0
1,166128063,15,120,14741,2.8465694904327394,,0.002799143189961019,False,1,False,0,quiet,0.2.0
1,166128314,15,120,14690,2.012976669878463,,0.026384929479172634,False,0,False,0,quiet,0.2.0
1,166150165,15,120,14680,1.8265604845714425,,0.0028484687203822654,False,0,False,0,quiet,0.2.0
1,166150466,15,120,15716,4.688904326492806,4.375734696167716,0.8509079005454661,False,0,False,0,rotator,0.2.0
1,166151646,15,120,15699,30.182190799713133,,0.9506704710535231,True,14,False,1,flaring,0.2.0
1,166151921,15,120,15598,0.9057026091636782,,0.05002465552725901,False,0,False,0,quiet,0.2.0
1,166175384,15,120,14759,106.15728249549865,,0.0019794824534654825,False,0,False,0,variable,0.2.0
1,166175710,15,120,15720,0.830897529774757,,0.0017228517702993023,False,0,False,0,quiet,0.2.0
1,166176108,15,120,15717,0.8244906663894653,,0.02210791239813862,False,0,False,0,quiet,0.2.0
1,16617827,15,120,12950,184.53082019090652,0.14528220957253277,0.8899990689993225,False,0,False,2,rotator,0.2.0
1,166178883,15,120,15716,0.3205616176128387,1.2502049655514773,0.11562550487027001,False,0,False,0,rotator,0.2.0
1,166180142,15,120,15722,0.7674921154975891,,0.001640507575615047,False,0,False,0,quiet,0.2.0
1,16622793,15,120,12306,8.27658676048596,,0.0163654855111852,False,0,False,0,variable,0.2.0
1,166441480,15,120,12633,1.0516011714935303,1.915040032324217,0.15684155789433155,False,0,False,0,rotator,0.2.0
1,166536731,15,120,12619,12.057888793945311,,0.8101367523131382,True,0,False,0,variable,0.2.0
1,16659254,15,120,12716,2.643009470611528,,0.010165347448513962,False,0,False,0,quiet,0.2.0
1,16660070,15,120,12696,1.0042348739960865,6.853852989663126,0.11323429382864211,False,0,False,0,rotator,0.2.0
1,166635411,15,120,12635,1.205276334285736,3.8300684236983282,0.2658593015324468,False,0,False,0,rotator,0.2.0
1,166772273,15,120,12477,8.507188367843627,,0.001811767533510883,False,0,False,0,variable,0.2.0
1,166855228,15,120,12609,0.34773534536361694,1.385344097040792,0.2030046048528367,False,0,False,0,rotator,0.2.0
1,166864803,15,120,12488,8.265629146527376,,0.007439356324033884,False,0,False,0,variable,0.2.0
1,167192637,15,120,12471,4.997314810752869,,0.012513941971264327,False,0,False,0,quiet,0.2.0
1,167194836,15,120,12471,20.44029893875122,,0.0031424642822870832,False,0,False,0,variable,0.2.0
