schema_version,tic,sector,cadence_s,n_epochs,var_amplitude_ppt,rotation_period_d,rotation_power,rotation_systematic,n_flares,is_dipper,n_dips,var_class,subclass,tool_version
2,119478187,16,120,14173,0.9323902487754822,,0.0016013763977472987,False,0,False,0,quiet,quiet,0.3.0
2,119486764,16,120,14400,0.7941356005032181,7.256883546780983,0.21959638337434964,False,0,False,0,rotator,quiet,0.3.0
2,119577170,16,120,14379,1.6226471185684204,5.277730100405878,0.4326079583984001,False,0,False,0,rotator,quiet,0.3.0
2,119581022,16,120,13890,1.2442915843638305,,0.019433840070296665,False,0,False,0,quiet,quiet,0.3.0
2,119584963,16,120,14396,0.4723368287086486,1.1970103139597275,0.11394195994919573,False,0,False,0,rotator,quiet,0.3.0
2,119654644,16,120,14398,0.5355212688446044,,0.029733647031008174,False,0,False,0,quiet,quiet,0.3.0
2,119700084,16,120,13799,1.1293666362762451,,0.002036060646164835,False,0,False,0,quiet,quiet,0.3.0
2,119701473,16,120,14400,0.8470691621303558,,0.009878457021653412,False,0,False,0,quiet,quiet,0.3.0
2,119828907,16,120,14389,0.3779578328132629,,0.0034574219091305608,False,0,False,0,quiet,quiet,0.3.0
2,119837662,16,120,13850,1.0291552918645914,,0.009773695954509474,False,0,False,0,quiet,quiet,0.3.0
2,120051565,16,120,13655,1.5321563959121702,,0.001893572173506199,False,0,False,0,quiet,quiet,0.3.0
2,120059813,16,120,14400,0.7028937578201293,,0.005131926101975793,False,0,False,0,quiet,quiet,0.3.0
2,120116930,16,120,14215,0.9775472402572631,,0.009930082560558582,False,0,False,0,quiet,quiet,0.3.0
2,120117606,16,120,14397,0.5143125057220459,10.55550524930802,0.17415211539142453,False,0,False,0,rotator,quiet,0.3.0
2,1201246764,16,120,14313,2.7034103393554685,,0.004197478640437426,False,0,False,0,quiet,quiet,0.3.0
2,120239458,16,120,13818,1.9638872216973537,,0.01909206185404836,False,0,False,1,quiet,quiet,0.3.0
2,120346619,16,120,13853,4.966385364532471,4.787293946880407,0.7020653765793731,False,0,False,0,rotator,quiet,0.3.0
2,120480670,16,120,14401,0.6841593503952026,,0.0014132473183653446,False,0,False,0,quiet,quiet,0.3.0
2,120599496,16,120,14401,0.2826951384544372,,0.005279224428706109,False,0,False,0,quiet,quiet,0.3.0
2,120600076,16,120,14399,0.6055101871490478,,0.002254290783512737,False,0,False,0,quiet,quiet,0.3.0
2,120640439,16,120,13820,1.0945931343613007,,0.001454697714800188,False,0,False,0,quiet,quiet,0.3.0
2,120641035,16,120,14399,1.5139522075653074,,0.03403536220702631,False,0,False,0,quiet,quiet,0.3.0
2,120678901,16,120,13945,2.121760010719299,1.8281466745993962,0.28408566857359513,False,9,False,0,flaring,quiet,0.3.0
2,125443054,16,120,13617,2.385985851287842,,0.00454483892600481,False,0,False,0,quiet,quiet,0.3.0
2,125444290,16,120,13563,1.037815475463867,,0.0020207056900241114,False,0,False,0,quiet,quiet,0.3.0
2,125446693,16,120,13830,1.3065039543359294,1.0728966191436908,0.12766340936992554,False,0,False,0,rotator,quiet,0.3.0
2,125524271,16,120,13867,1.1724911212921143,1.6672003294289703,0.39936637841063,False,0,False,0,rotator,quiet,0.3.0
2,1271237667,16,120,14627,2.6177799582481383,,0.0008571434266790087,False,0,False,0,quiet,quiet,0.3.0
2,1271314855,16,120,15697,1215.158203983307,,0.00075913622027202,False,0,False,1,variable,quiet,0.3.0
2,1271318147,16,120,15699,178.95848278999327,,0.001219936167453391,False,0,False,0,variable,quiet,0.3.0
2,127336913,16,120,13885,2.558660531044006,11.503596394641134,0.5412314065285495,False,0,False,0,rotator,quiet,0.3.0
2,127338744,16,120,13884,0.935483193397522,,0.004654338267402145,False,0,False,0,quiet,quiet,0.3.0
2,128339513,16,120,13632,5.056213464028045,4.087540761698847,0.7502029805332592,False,0,False,0,rotator,quiet,0.3.0
2,128501244,16,120,13652,1.5329959094524384,,0.003573750211155098,False,0,False,0,quiet,quiet,0.3.0
2,128627365,16,120,14394,0.38370184995521006,,0.006324051933525095,False,0,False,0,quiet,quiet,0.3.0
2,128633920,16,120,14393,0.2950669169425964,,0.017426692606793096,False,0,False,0,quiet,quiet,0.3.0
2,128634789,16,120,14396,0.5714877963066101,,0.06722803449113052,False,0,False,0,quiet,quiet,0.3.0
2,128635496,16,120,13608,1.7291327834129333,,0.007849063835177004,False,0,False,0,quiet,quiet,0.3.0
2,128685865,16,120,13783,0.9769286513328552,,0.030615556918637234,False,0,False,0,quiet,quiet,0.3.0
2,128713835,16,120,14318,0.43628195740473014,,0.09118924688303302,False,0,False,0,quiet,quiet,0.3.0
2,128827502,16,120,14398,0.42766587138175965,,0.09901095156201134,False,0,False,0,quiet,quiet,0.3.0
2,128865821,16,120,14403,1.7232120037078855,,0.006054103933203164,False,0,False,0,quiet,quiet,0.3.0
2,128927693,16,120,13829,2.1658565640449523,4.601388410699292,0.6613426397969266,False,0,False,0,rotator,quiet,0.3.0
2,129006409,16,120,13602,12.06946560351448,5.444760968488686,0.9449314564639654,False,0,False,0,rotator,quiet,0.3.0
2,129012152,16,120,13882,0.7803941130638122,,0.06587130132194245,False,0,False,0,quiet,quiet,0.3.0
2,129046487,16,120,13737,5.272498512268066,6.359937079835542,0.30463705820900244,False,1,False,0,rotator,quiet,0.3.0
2,129101920,16,120,13607,41.528525590896606,,0.004455132587675156,False,0,False,0,variable,quiet,0.3.0
2,129201650,16,120,13843,8.104752087593079,,0.0013299017169681386,False,0,False,0,variable,quiet,0.3.0
2,129203970,16,120,13851,3.6947432756423946,19.17246241214343,0.894584675158585,False,2,False,0,rotator,quiet,0.3.0
2,129204608,16,120,13555,1.1495149612426756,,0.0038895659688977864,False,0,False,0,quiet,quiet,0.3.0
2,129216772,16,120,13883,0.6192958831787109,,0.04216196192834444,False,0,False,0,quiet,quiet,0.3.0
2,129330808,16,120,13882,0.7970076679291626,,0.0025308720879102637,False,0,False,0,quiet,quiet,0.3.0
2,129412836,16,120,13884,0.7423066650446257,,0.0018259935499224187,False,0,False,0,quiet,quiet,0.3.0
2,129414223,16,120,13842,0.6109448962840499,8.848840001893013,0.46511061079717875,False,0,False,0,rotator,quiet,0.3.0
2,129453319,16,120,13881,6.5093228816986075,0.1179847180947642,0.549569631569637,False,0,False,0,rotator,quiet,0.3.0
2,129457143,16,120,13653,1.3315568447113038,,0.0011025407636788456,False,0,False,0,quiet,quiet,0.3.0
2,129489880,16,120,13633,2.926809310913086,,0.001711836403053822,False,0,False,0,quiet,quiet,0.3.0
2,129537545,16,120,13877,0.601621913909912,,0.0017710525429756522,False,0,False,0,quiet,quiet,0.3.0
2,129564898,16,120,13880,1.279948778155519,2.0915505237694147,0.3494459598545263,False,0,False,0,rotator,quiet,0.3.0
2,136095274,16,120,14392,5.398823207616806,,0.000872218666972829,False,0,False,0,variable,quiet,0.3.0
2,136102983,16,120,14386,0.658487929656742,0.15112015228332606,0.3098194467757736,False,0,False,0,rotator,quiet,0.3.0
2,136458896,16,120,14390,57.258179794008136,,0.003171096598512566,False,0,False,0,variable,quiet,0.3.0
2,136513953,16,120,14392,13.680669282714682,0.13670221210393502,0.1370071060813499,False,0,False,0,rotator,quiet,0.3.0
2,136721616,16,120,14392,3.4787672675023296,,0.008126028807415014,False,0,False,0,quiet,quiet,0.3.0
2,136722103,16,120,14392,6.1814267510600915,,0.002902180537026347,False,0,False,0,variable,quiet,0.3.0
2,136849775,16,120,14390,8.391865468267635,,0.08215482128869098,False,1,False,0,variable,quiet,0.3.0
2,136851851,16,120,14390,36.56850176547462,,0.02993581220151075,False,0,False,0,variable,quiet,0.3.0
2,136951799,16,120,14661,0.7191538095474242,,0.012609102401912249,False,0,False,0,quiet,quiet,0.3.0
2,136953099,16,120,14625,4.713824343681336,,0.09109619409631552,False,5,False,0,flaring,quiet,0.3.0
2,136995094,16,120,14656,0.5204542100429534,8.366659469855417,0.12165315979751644,False,0,False,0,rotator,quiet,0.3.0
2,136999820,16,120,14663,1.1845094203948974,4.505123486448366,0.15698897213808793,False,0,False,0,rotator,quiet,0.3.0
2,136999953,16,120,14655,1.341807746887207,,0.001839420901557276,False,0,False,0,quiet,quiet,0.3.0
2,137004295,16,120,14658,0.47609257555559725,3.1657725813419026,0.12276219834562752,False,0,False,0,rotator,quiet,0.3.0
2,137020116,16,120,14662,1.0527057631997538,,0.001995408426095209,False,0,False,0,quiet,quiet,0.3.0
2,137021418,16,120,14547,2.162586879730225,5.837566601608273,0.14611578920003793,False,0,False,0,rotator,quiet,0.3.0
2,137025492,16,120,14663,1.2243642210960388,,0.08902637529618752,False,0,False,0,quiet,quiet,0.3.0
2,137272511,16,120,14392,26.37623407244682,,0.014951043997134462,False,0,False,0,variable,quiet,0.3.0
2,137511120,16,120,14391,20.655479514598845,,0.029853571229349982,False,0,False,0,variable,quiet,0.3.0
2,137513056,16,120,14388,0.5376421451568604,2.975903996865758,0.14713116511901203,False,0,False,0,rotator,quiet,0.3.0
2,137520593,16,120,14392,5.152094289535624,,0.005563238091048471,False,0,False,0,variable,quiet,0.3.0
2,137834449,16,120,14586,13.813753044195382,,0.001069992866690823,False,0,False,0,variable,quiet,0.3.0
2,137834492,16,120,15691,2.0719194173812863,,0.0003124147820061204,False,0,False,0,quiet,quiet,0.3.0
2,137843754,16,120,14550,6.781678748130798,,0.003062437836906415,False,0,False,0,variable,quiet,0.3.0
2,138005402,16,120,14392,0.5576579153537751,,0.012177960562067101,False,0,False,0,quiet,quiet,0.3.0
2,138136997,16,120,14392,3.42649670918276,,0.04024591794985252,False,0,True,12,dipper,quiet,0.3.0
2,138606429,16,120,14392,7.473216757976508,,0.049783271011529795,False,0,False,0,variable,quiet,0.3.0
2,138864295,16,120,14281,5.780094909667968,,0.0016832210129799406,False,0,False,0,variable,quiet,0.3.0
2,139209195,16,120,14392,11.509686452150344,,0.014280384466242342,False,0,False,0,variable,quiet,0.3.0
2,1400801643,16,120,15144,2.5686022153080166,,0.0024070898666740995,False,0,False,0,quiet,quiet,0.3.0
2,141812411,16,120,14661,1.3354451179504394,,0.008804729877336938,False,0,False,0,quiet,quiet,0.3.0
2,141812609,16,120,14648,3.7390166800921167,,0.0016651080260982442,False,0,False,0,quiet,quiet,0.3.0
2,141815834,16,120,14615,2.882712757587433,11.71262298044303,0.8261105110943691,False,4,False,0,flaring,quiet,0.3.0
2,141817017,16,120,15644,2.172793596982956,5.993831447067123,0.14574912082932606,False,0,False,0,rotator,quiet,0.3.0
2,141818815,16,120,15679,0.3413727164268493,,0.05473485446737876,False,0,False,0,quiet,quiet,0.3.0
2,141819826,16,120,14612,6.431734156608581,6.8766984557380395,0.7863957244538899,False,0,False,0,rotator,quiet,0.3.0
2,141822410,16,120,15228,0.9000468850135802,,0.0014656198364895213,False,0,False,0,quiet,quiet,0.3.0
2,141822426,16,120,15244,10.36640156507492,,0.0017315177284463366,False,0,False,0,variable,quiet,0.3.0
2,141859885,16,120,15680,0.5028244256973265,,0.01943794161390832,False,0,False,0,quiet,quiet,0.3.0
2,141860936,16,120,14683,1.1679842591285705,5.327073594167628,0.15587721929778436,False,0,False,0,rotator,quiet,0.3.0
2,141862415,16,120,15663,0.9167487859725951,5.723952443034445,0.17405972866615868,False,2,False,0,rotator,quiet,0.3.0
2,141872267,16,120,14648,73.7506459236145,,0.0020225656044133033,False,0,False,0,variable,quiet,0.3.0
2,141873211,16,120,15689,0.5541673064231872,,0.04239033650804656,False,0,False,0,quiet,quiet,0.3.0
2,141875398,16,120,15687,0.45563492774963377,,0.01017199428645415,False,0,False,0,quiet,quiet,0.3.0
2,141876286,16,120,14686,1.7356278636677345,,0.09260670700781531,False,0,False,0,quiet,quiet,0.3.0
2,148764701,16,120,13654,6.88387806511652,,0.014450222393710114,False,0,False,0,variable,quiet,0.3.0
2,148765586,16,120,15397,0.5318097352981568,,0.027656983964052147,False,0,False,0,quiet,quiet,0.3.0
2,148781321,16,120,15398,0.6763828039169311,,0.06087137794996616,False,0,False,0,quiet,quiet,0.3.0
2,148781422,16,120,14617,1.5822620987892149,,0.0009210800126565339,False,0,False,0,quiet,quiet,0.3.0
2,148781568,16,120,14624,2.292313745846935,,0.03128468903918408,False,0,False,0,quiet,quiet,0.3.0
2,148781689,16,120,15394,0.5235029697418213,1.5703412752811263,0.15200871930611867,False,0,False,0,rotator,quiet,0.3.0
2,148782377,16,120,15398,0.5051220417022704,,0.02441581534992366,False,0,False,0,quiet,quiet,0.3.0
2,148784071,16,120,14651,2.19943710565567,,0.032440998351986786,False,0,False,0,quiet,quiet,0.3.0
2,148784361,16,120,15398,0.9656173110008239,2.7124039755633786,0.5769283327886429,False,0,False,0,rotator,quiet,0.3.0
2,150434403,16,120,15454,0.2249896287918091,,0.07906011538417654,False,0,False,0,quiet,quiet,0.3.0
2,150434902,16,120,15399,1.1876023650169372,,0.001449596667376125,False,0,False,0,quiet,quiet,0.3.0
2,153823760,16,120,13134,1.022262382507324,,0.023447182620375616,False,0,False,0,quiet,quiet,0.3.0
2,153824002,16,120,13132,1.4474096701321104,,0.005111056849290642,False,0,False,0,quiet,quiet,0.3.0
2,153883237,16,120,13183,30.27303500175476,,0.07093873151759583,False,0,False,0,variable,quiet,0.3.0
2,153884128,16,120,13549,0.8313835144042968,2.038827639595289,0.3826343626193883,False,0,False,0,rotator,quiet,0.3.0
2,153886554,16,120,13547,0.6658667922019958,5.436875700835182,0.28958766035396566,False,0,False,0,rotator,quiet,0.3.0
2,153938747,16,120,13560,1.506219890899059,,0.036071383952733176,False,0,False,0,quiet,quiet,0.3.0
2,153938822,16,120,13575,2.546642231941223,,0.01402311791087707,False,0,False,0,quiet,quiet,0.3.0
2,153979988,16,120,12881,2.5576884627342222,,0.005260741796317815,False,0,False,0,quiet,quiet,0.3.0
2,153984162,16,120,13883,2.034980821609497,2.6752390403521003,0.12387419566909083,False,0,False,0,rotator,quiet,0.3.0
2,153985995,16,120,13883,1.897477340698242,,0.027206792082117973,False,0,False,0,quiet,quiet,0.3.0
2,153987674,16,120,13884,0.7459298285287721,,0.0024144205237556487,False,0,False,0,quiet,quiet,0.3.0
2,154089846,16,120,15691,0.8543596744537353,6.010184767138411,0.1955984547047167,False,10,False,0,flaring,quiet,0.3.0
2,154091678,16,120,15690,1.0650333881378173,0.9037860230371809,0.3801978188545688,False,0,False,0,rotator,quiet,0.3.0
2,154093840,16,120,15690,0.4497141480445862,,0.016242740188970265,False,0,False,2,quiet,quiet,0.3.0
2,154096314,16,120,13884,48.03709589728427,0.24526285096970835,0.7891769192496507,False,0,False,3,rotator,quiet,0.3.0
2,154107787,16,120,14626,1.0319830656051634,,0.06605821124195359,False,2,False,0,quiet,quiet,0.3.0
2,154125326,16,120,15062,9.990830015862883,,0.00356391440681905,False,0,False,0,variable,quiet,0.3.0
