schema_version,tic,sector,cadence_s,n_epochs,var_amplitude_ppt,rotation_period_d,rotation_power,rotation_systematic,n_flares,is_dipper,n_dips,var_class,subclass,tool_version
2,155204892,17,120,13094,0.7741198770439588,5.067531656050842,0.6850989807868675,False,0,False,0,rotator,pulsator,0.3.2
2,155229537,17,120,12935,11.772454190254212,1.4255557820004687,0.5378652086519431,False,2,False,0,rotator,pulsator,0.3.2
2,155255873,17,120,13028,0.8986771256125831,,0.05739264887658785,False,0,False,0,quiet,quiet,0.3.2
2,155255926,17,120,12878,0.8351834426874948,,0.005866651934324352,False,0,False,0,quiet,quiet,0.3.2
2,155260498,17,120,12982,13.494650342901062,3.7344695392423257,0.5985413596812498,False,1,False,0,rotator,rotator,0.3.2
2,155261052,17,120,12761,4.729907655715942,,0.0014137043986133155,False,0,False,0,quiet,quiet,0.3.2
2,15531493,17,120,12843,1.3214826822280883,,0.003828603565546615,False,0,False,0,quiet,quiet,0.3.2
2,15531891,17,120,13028,0.714735295929453,,0.039931559767920434,False,0,False,0,quiet,quiet,0.3.2
2,15533522,17,120,13028,0.7495088741036914,,0.06777211322337795,False,0,False,0,quiet,quiet,0.3.2
2,15533794,17,120,12769,3.3979089617729183,7.228697962217581,0.3917391221920418,False,0,False,0,rotator,pulsator,0.3.2
2,15533803,17,120,13023,0.5247401475906371,,0.018384994542804255,False,0,False,0,quiet,quiet,0.3.2
2,15609634,17,120,12765,2.2124274730682374,,0.0017593595244215097,False,0,False,0,quiet,quiet,0.3.2
2,15616970,17,120,12881,0.9592546820640564,,0.005471763180962332,False,0,False,0,quiet,quiet,0.3.2
2,15649241,17,120,13019,0.6745270371437072,,0.0023023544732858965,False,0,False,0,quiet,quiet,0.3.2
2,15650111,17,120,12747,2.577218198776245,,0.0032121240218865475,False,0,False,0,quiet,quiet,0.3.2
2,15651925,17,120,12772,1.2351894904616627,,0.014604594999042769,False,0,False,0,quiet,quiet,0.3.2
2,15692495,17,120,13041,0.5608834147453309,,0.007516654171693479,False,0,False,0,quiet,quiet,0.3.2
2,160491524,17,120,12593,5.975657379627227,,0.0020538049839018673,False,0,False,0,variable,variable,0.3.2
2,160520966,17,120,11880,1.8111841317658381,,0.003280949646170069,False,0,False,0,quiet,quiet,0.3.2
2,160520980,17,120,11894,2.422217416101175,12.091273272247665,0.12741590462806393,False,0,False,0,rotator,rotator,0.3.2
2,160583413,17,120,11518,2.2787048578262326,,0.06704110808896281,False,0,False,0,quiet,quiet,0.3.2
2,160585671,17,120,12607,0.1852231979370117,,0.00944371414939768,False,0,False,0,quiet,quiet,0.3.2
2,160599509,17,120,12610,0.8609874129295348,,0.0026687323497491715,False,0,False,0,quiet,quiet,0.3.2
2,160600996,17,120,11876,1.7484416469467177,,0.01661474857444374,False,0,False,0,quiet,quiet,0.3.2
2,160601436,17,120,11255,2.0159813046455386,,0.011229019664051116,False,0,False,0,quiet,quiet,0.3.2
2,165304716,17,120,14078,2.277114200592041,7.699856756901606,0.5224375920920414,False,0,False,0,rotator,pulsator,0.3.2
2,165500708,17,120,13229,2.7102148175239558,,0.0011725438776131172,False,0,False,0,quiet,quiet,0.3.2
2,165502521,17,120,13396,1.2245851092164186,,0.0013510494096016985,False,0,False,0,quiet,quiet,0.3.2
2,165502934,17,120,13506,1.1796048939228057,,0.0017221614501770329,False,0,False,0,quiet,quiet,0.3.2
2,165527315,17,120,13501,1.2985065221786498,,0.001153143600837843,False,0,False,0,quiet,quiet,0.3.2
2,165527358,17,120,13522,1.6529137909412384,5.991495518960978,0.3880207348722468,False,0,False,0,rotator,rotator,0.3.2
2,165528645,17,120,13413,11.550027287006378,0.2604844875511311,0.2189018376508307,False,0,False,0,rotator,pulsator,0.3.2
2,165529165,17,120,13524,0.40632455348968505,,0.0025930176521599397,False,0,False,0,quiet,quiet,0.3.2
2,165531524,17,120,13250,1.8630129895798568,,0.003690805707981345,False,0,False,0,quiet,quiet,0.3.2
2,165531835,17,120,13528,0.9985350787639617,,0.00233171322998299,False,0,False,0,quiet,quiet,0.3.2
2,165550566,17,120,12948,2.790101158618927,,0.0011546831455709313,False,0,False,0,quiet,quiet,0.3.2
2,165551001,17,120,12988,2.0790330660919505,,0.0032227344208288007,False,0,False,0,quiet,quiet,0.3.2
2,165551886,17,120,12949,1.6776131629943847,,0.0012956287419303488,False,0,False,0,quiet,quiet,0.3.2
2,165553033,17,120,13529,1.7856894850730896,11.383826098466898,0.41813206810769155,False,0,False,0,rotator,rotator,0.3.2
2,165554484,17,120,12995,2.5830506086349487,,0.011175319396236505,False,0,False,0,quiet,quiet,0.3.2
2,165554574,17,120,13521,0.5155496835708618,,0.0015237298914120574,False,0,False,0,quiet,quiet,0.3.2
2,165554927,17,120,13525,2.7056195855140683,2.4747574310435496,0.7403755904555133,False,0,False,0,rotator,pulsator,0.3.2
2,165555303,17,120,13526,0.9039793970572589,,0.0024618660786384625,False,0,False,0,quiet,quiet,0.3.2
2,165555541,17,120,12941,5.63941011428833,,0.005567248404367974,False,0,False,0,variable,variable,0.3.2
2,16810132,17,120,12715,62.356414675712585,0.5707508137442625,0.16994354434989736,False,0,False,0,rotator,pulsator,0.3.2
2,16812467,17,120,12787,3.8686551332473753,14.46962557238038,0.2831132642970362,False,0,False,0,rotator,rotator,0.3.2
2,16872033,17,120,12782,1.3476401165831053,1.3154205687563996,0.47157670358020953,False,0,False,0,rotator,pulsator,0.3.2
2,16875646,17,120,12709,7.150534486770629,,0.0016052991403787847,False,0,False,0,variable,variable,0.3.2
2,16881444,17,120,12783,0.4943409204483032,,0.005002192075817913,False,0,False,0,quiet,quiet,0.3.2
2,16890550,17,120,12739,1.0019373178482054,,0.0017773337240220614,False,0,False,0,quiet,quiet,0.3.2
2,16920265,17,120,12703,1.6027639031410217,7.197057444733801,0.38076047244668354,False,18,False,0,flaring,flaring,0.3.2
2,16956412,17,120,12787,0.6124030351638794,,0.010316878247283001,False,0,False,0,quiet,quiet,0.3.2
2,16958263,17,120,12707,2.6965174913406367,,0.001815205571315309,False,0,False,0,quiet,quiet,0.3.2
2,16958908,17,120,12708,0.9184719706037053,3.9707916051810925,0.2635461009696707,False,0,False,0,rotator,rotator,0.3.2
2,16988154,17,120,12705,1.5599045276641845,5.7576453711492945,0.15571178818333065,False,0,False,0,rotator,rotator,0.3.2
2,16988395,17,120,12714,0.47834594974839983,,0.005428099964866016,False,0,False,0,quiet,quiet,0.3.2
2,16997209,17,120,12752,0.859043276309967,2.1046802907416433,0.2732831646182622,False,0,False,0,rotator,pulsator,0.3.2
2,16997732,17,120,12666,1.7650992582708818,,0.0023115523734762652,False,0,False,0,quiet,quiet,0.3.2
2,17003807,17,120,12701,1.1935231447219847,,0.002370108406484937,False,0,False,0,quiet,quiet,0.3.2
2,1717910345,17,120,12678,920.7404686766722,,0.04647308416710001,False,0,False,0,variable,variable,0.3.2
2,1718054365,17,120,13394,219.9542576519097,,0.0008987426726802093,False,0,False,0,variable,variable,0.3.2
2,1718128182,17,120,14183,1.2154388666152953,,0.0120494007926387,False,0,False,0,quiet,quiet,0.3.2
2,1718203434,17,120,12879,137.5664002418518,,0.004335112042654251,False,0,False,0,variable,variable,0.3.2
2,173300884,17,120,12891,3.6382749438285824,,0.016284083571255395,False,1,False,0,quiet,quiet,0.3.2
2,173337339,17,120,12772,4.4290522498457285,,0.043783710519689274,False,0,False,0,quiet,quiet,0.3.2
2,173389579,17,120,13130,0.6014009713709064,,0.02190408661401078,False,0,False,0,quiet,quiet,0.3.2
2,173394771,17,120,12751,1.808577275276184,,0.04381627088843003,False,0,False,0,quiet,quiet,0.3.2
2,173419202,17,120,13136,28.789615434098703,0.9379888515328063,0.5744733676640912,False,0,True,12,dipper,eclipsing,0.3.2
2,173421786,17,120,13129,0.5141357660293578,,0.017837288672973836,False,0,False,0,quiet,quiet,0.3.2
2,173464265,17,120,13129,0.22392919063568115,,0.006623332034483599,False,0,False,0,quiet,quiet,0.3.2
2,173467136,17,120,13133,1.0742238521575929,,0.026063226529243297,False,0,False,0,quiet,quiet,0.3.2
2,173470044,17,120,12879,2.1164578199386597,,0.03197406958712057,False,0,False,0,quiet,quiet,0.3.2
2,173470653,17,120,12877,1.2903764963150024,,0.0013478423414929536,False,0,False,0,quiet,quiet,0.3.2
2,173521768,17,120,12744,34.74105965319453,2.7821343189821053,0.2982149758276215,False,0,True,6,dipper,eclipsing,0.3.2
2,173613399,17,120,13136,5.065182852745056,14.538809566784892,0.5700534786149843,False,13,False,0,flaring,flaring,0.3.2
2,173710176,17,120,13124,2.8941124677658077,1.6154239047380277,0.7126153928012964,False,0,False,0,rotator,eclipsing,0.3.2
2,173712274,17,120,13128,2.336719592311394,0.1381356974559043,0.39693849049878366,False,0,False,0,rotator,pulsator,0.3.2
2,173762990,17,120,12854,0.9960165381431578,,0.0014770473283003927,False,0,False,0,quiet,quiet,0.3.2
2,173768910,17,120,13120,0.41003608703613276,,0.004064922437693941,False,0,False,0,quiet,quiet,0.3.2
2,173799317,17,120,13133,0.602859091758728,,0.001949948354469415,False,0,False,0,quiet,quiet,0.3.2
2,173849833,17,120,12733,9.51707897186279,,0.0033884646939977194,False,0,False,0,variable,variable,0.3.2
2,173855069,17,120,12736,2.3358358938742905,,0.00413476038659273,False,0,False,0,quiet,quiet,0.3.2
2,173857171,17,120,12725,2.343126475811004,,0.00764483467884727,False,0,False,0,quiet,quiet,0.3.2
2,173921281,17,120,12906,131.5557925879955,,0.001472770231725096,False,0,False,0,variable,variable,0.3.2
2,174199746,17,120,13136,3.120250904560089,5.815547721948292,0.7279153135147617,False,0,False,0,rotator,pulsator,0.3.2
2,174265185,17,120,13131,0.8528573870658874,1.5304074078201033,0.14895478831588907,False,0,False,0,rotator,pulsator,0.3.2
2,174266604,17,120,12674,19.657472897397916,1.6964928437811073,0.3074671496282455,False,0,True,9,dipper,eclipsing,0.3.2
2,174266678,17,120,13136,1.2036857487968056,6.841809915966304,0.41578365189595323,False,5,False,0,flaring,flaring,0.3.2
2,174272192,17,120,13131,0.6078078031539917,,0.0043990473894697365,False,0,False,0,quiet,quiet,0.3.2
2,174302697,17,120,13130,0.6216818875575627,,0.007263681213140789,False,0,False,0,quiet,quiet,0.3.2
2,174322776,17,120,12782,0.7624991964549065,,0.04050430302632039,False,0,False,0,quiet,quiet,0.3.2
2,174395343,17,120,12784,0.9600941669912884,1.484067450927977,0.19816330809495902,False,0,False,0,rotator,pulsator,0.3.2
2,174419848,17,120,12756,0.6720526814460753,1.7277177830168065,0.1286907102388528,False,0,False,0,rotator,pulsator,0.3.2
2,174437053,17,120,12741,2.1329829812049863,,0.007430018258804639,False,0,False,0,quiet,quiet,0.3.2
2,174442721,17,120,12780,1.4148453827248397,,0.005041078530836056,False,0,False,0,quiet,quiet,0.3.2
2,174500011,17,120,12780,0.8002331674168457,1.315424627100351,0.2132634104288719,False,0,False,0,rotator,pulsator,0.3.2
2,174500627,17,120,12779,0.47843434810638424,,0.008548269066314708,False,0,False,0,quiet,quiet,0.3.2
2,176594693,17,120,12785,2.143852472305298,,0.0025222166866493752,False,0,False,0,quiet,quiet,0.3.2
2,176595493,17,120,12869,9.544827103614807,,0.0013339661068325172,False,0,False,0,variable,variable,0.3.2
2,176595900,17,120,13130,1.6892779827117919,8.30794141564492,0.3466260681967732,False,2,False,0,rotator,rotator,0.3.2
2,176600962,17,120,13097,1.1062137365341187,8.965655187829237,0.4323132154803647,False,0,False,0,rotator,rotator,0.3.2
2,176642092,17,120,13130,0.3272335605164504,,0.047933139061945525,False,0,False,0,quiet,quiet,0.3.2
2,176648937,17,120,13126,0.2739465236663818,,0.03418734681238014,False,0,False,0,quiet,quiet,0.3.2
2,176677614,17,120,12737,24.00018982887268,,0.054964215305118184,False,0,False,0,variable,variable,0.3.2
2,176719372,17,120,13136,2.93317185243452,,0.005143887363737706,False,0,False,0,quiet,quiet,0.3.2
2,176752680,17,120,12736,2.940506549462481,0.7809060921103275,0.2842535180131362,False,0,True,12,dipper,eclipsing,0.3.2
2,176794745,17,120,12650,171.53620591353754,0.12128858375897517,0.2571487411583926,False,0,False,0,rotator,pulsator,0.3.2
2,176794799,17,120,13092,0.4716740548610687,,0.0936446231651987,False,0,False,0,quiet,quiet,0.3.2
2,176902922,17,120,13134,0.980065810086304,11.631109640861496,0.30506346326418926,False,2,False,0,rotator,rotator,0.3.2
2,176971085,17,120,13071,0.9082652807235718,,0.0028601904312564315,False,0,False,0,quiet,quiet,0.3.2
2,176973065,17,120,12927,1.3184781074523926,,0.007664716338923477,False,0,False,0,quiet,quiet,0.3.2
2,177024202,17,120,13128,0.617749410867691,,0.0022952391939307704,False,0,False,0,quiet,quiet,0.3.2
2,177057265,17,120,13090,0.8274952165038819,,0.030460865941210995,False,0,False,0,quiet,quiet,0.3.2
2,177082457,17,120,13062,1.3983202219510011,11.655386413592169,0.4550122761669244,False,1,False,0,rotator,eclipsing,0.3.2
2,177084427,17,120,12729,20.220876610279085,1.6069842607995066,0.1031536377611422,False,2,False,0,rotator,pulsator,0.3.2
2,177089809,17,120,13105,1.504761743545532,5.286881243565631,0.5655912804432378,False,17,False,0,flaring,flaring,0.3.2
2,177243564,17,120,12918,1.160296117076162,,0.0022057571699484885,False,0,False,0,quiet,quiet,0.3.2
2,177245718,17,120,13133,0.7440741062164307,,0.01032751655175678,False,0,False,0,quiet,quiet,0.3.2
2,177251931,17,120,13087,0.5372886657714843,,0.002445783586615358,False,0,False,0,quiet,quiet,0.3.2
2,177263276,17,120,12902,1.0202740609645844,,0.0013747706816477211,False,0,False,0,quiet,quiet,0.3.2
2,177363174,17,120,13134,9.754926122578198,0.10468471986616164,0.7664433395388588,False,0,False,0,rotator,pulsator,0.3.2
2,177363543,17,120,13091,1.2299315214157105,10.573792961487552,0.13947769067106688,False,0,False,0,rotator,pulsator,0.3.2
2,177500613,17,120,12868,5.395332598686218,,0.006448343108049374,False,0,False,0,variable,variable,0.3.2
2,177603173,17,120,12838,7.560261054031221,,0.0019792437100207617,False,0,False,0,variable,variable,0.3.2
2,177644944,17,120,12876,1.53869571868492,,0.0009107435757864089,False,0,False,0,quiet,quiet,0.3.2
2,177697268,17,120,12871,1.4313264012336728,,0.00714971263273196,False,0,False,0,quiet,quiet,0.3.2
2,18111321,17,120,12710,0.5124567694936256,,0.05112411403791983,False,0,False,0,quiet,quiet,0.3.2
2,18111605,17,120,12700,2.1095208498692766,,0.00989189466015648,False,0,False,1,quiet,quiet,0.3.2
2,18121356,17,120,12517,1.718263292312622,,0.002877124131269906,False,0,False,0,quiet,quiet,0.3.2
2,18152680,17,120,12695,0.7912636041641236,,0.003202273160180174,False,0,False,0,quiet,quiet,0.3.2
2,18152870,17,120,12710,0.5739621177934338,,0.013938017245197406,False,0,False,0,quiet,quiet,0.3.2
2,18154082,17,120,12714,8.47365175862158,,0.04308368672583401,False,9,False,0,flaring,flaring,0.3.2
2,18154308,17,120,12712,0.6103705105075088,0.615793108682442,0.11394529859021192,False,0,False,0,rotator,pulsator,0.3.2
2,18176852,17,120,12497,3.007579350471496,6.321025672255145,0.28005278093709224,False,0,False,0,rotator,pulsator,0.3.2
2,18186516,17,120,12708,0.5460372480131835,,0.05411979940994732,False,0,False,0,quiet,quiet,0.3.2
2,18189487,17,120,12687,0.7583900213241577,,0.007017846566130776,False,0,False,1,quiet,quiet,0.3.2
2,18251316,17,120,12512,1.0896002378940652,,0.05686293319608812,False,0,False,0,quiet,quiet,0.3.2
2,18252349,17,120,12351,2.13572244644165,,0.005967554852542385,False,0,False,0,quiet,quiet,0.3.2
2,18277378,17,120,12781,0.4726019382476806,,0.05867711296940559,False,0,False,0,quiet,quiet,0.3.2
